csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1435.7835426048289	n/a	n/a	2061474.3812148725	1175.9393498631434	n/a	1382833.3545565524	n/a	1324.681161015581	n/a	1754780.1783495876	n/a	n/a	n/a	n/a	-0.046642236	-0.1168750934	0.21275375440000002	-0.1192680831	-0.0564461625	0.0672517875	-0.0174282129	0.0702756947	-0.1497346601	0.1399077367	-0.2783637925	0.11768567419999999	-0.17636600449999998	0.186782898	-0.01880612	0.13770318869999998	0.1939707606	-0.09502145630000004	0.47070174439999996	-0.1225122616	0.2654119136	-0.1194606108	0.030929674900000002	-0.027077914100000003	0.0722899868	-0.1660335512	0.1530499021	-0.0128515418	0.0466936567	-0.1274628122	0.0441626167	-0.0188226285	0.0093279368	-0.1250499765	0.0510811275	-0.0023279536	0.125048795	-0.0336342054	0.1502643281	-0.07004297059999999	0.105055118	-0.1456500242	0.1727885751	-0.021923861800000003	0.013108362	-0.033843339900000005	0.0241328896	-0.1246046483	0.0943062682	-0.0289870477	0.0975250295	-0.041410549399999996	0.063664546	-0.0157610151	0.0291814948	-0.0362165844	0.0774896346	-0.09755614289999999	0.0986445724	0.023771777400000003	-0.17148667609999999	0.24223592730000001	0.0005159256	-0.0772329283	0.1240256802	0.1239985182	0.1239532527	0.0318252	n/a	n/a	0.0010128433550399998	-9.82211e-05	n/a	n/a	9.64738448521e-09	-0.13498800000000002	n/a	n/a	0.01822176014400001	0.00064641	n/a	4.178458881e-07	n/a	-0.000431137	n/a	n/a	1.85879112769e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
1426.4471192325625	-9.336423372266381	87.16880138620195	2034751.3839668762	1175.7363938587255	-0.20295600441795614	1382356.06784392	0.04119113972930143	1321.1092118814495	-3.5719491341315006	1745329.5497180247	12.758820616822776	1.5424719999999998	24.034166	0.2550019761	0.07525656	0.0833213834	0.0360668872	0.032300401	0.1845974882	-0.1115808926	0.039177541	0.05858016820000001	-0.09740511710000001	-0.0016117457000000002	0.021359436699999998	-0.07063074309999999	-0.0167433998	-0.0173224993	-0.1312661447	-0.1055403121	-0.1306484745	-0.0968882475	0.10026734949999999	-0.0338300852	0.0379956434	0.1317784297	-0.0047079866	-0.035428472999999995	0.0495858854	0.1688856132	0.0414165793	0.0695650226	-0.08504097529999999	0.1040233983	-0.0929857189	0.0905937296	-0.16327435839999999	0.014051361299999999	-0.1469269443	-0.0716476874	-0.1424811651	0.014660474599999999	0.0862815566	0.0102471084	-0.029247534300000006	0.034754397400000005	-0.0706291647	-0.0544842735	0.128781689	0.1202977521	-0.0505624007	0.0610861715	0.16045799730000002	0.0273807757	-0.0833978548	0.008004004	-0.0276121473	-0.0049486863	0.10357076900000001	-0.0186760625	0.1076880076	0.0611913221	-0.015062708999999999	0.0200707023	0.049800003600000003	-0.084595487	-0.1760608511	0.0233024681	0.1239532527	0.12370891390000001	0.1233020394	0.0350662	0.0032410000000000013	1.0504081000000003e-05	0.00122963838244	0.05527130000000001	0.055369521100000006	0.003065783866843346	0.003054916603690001	0.0148455	0.14983350000000006	0.02245007772225001	0.00022038887025000004	-4.56873e-05	-0.0006920972999999999	2.08732938129e-09	4.789986726672902e-07	-0.000603466	-0.00017232900000000004	2.9697284241000013e-08	3.64171213156e-07	-6.67328e-05	-6.67328e-05	4.45326659584e-09	4.45326659584e-09	1.0	0.0	0.0	0.0	0.0
1423.2107456445553	-3.2363735880071545	10.474114001150305	2025528.8265181312	1175.7219830785998	-0.01441078012567232	1382322.181494275	0.0002076705838304723	1318.3559317632426	-2.75328011820693	1738062.3628153275	7.5805514093135695	1.37887	21.484983	0.12115003	-0.0981942877	-0.0236771999	0.0755956125	0.043431572599999996	-0.11204769640000001	0.1087778174	-0.0173356151	0.1301574025	0.0111803461	0.0359273466	0.052085720499999995	-0.0884714031	-0.1173704715	0.04841647	-0.1094129274	-0.11005061699999999	0.1369758715	-0.11964613869999999	-0.13406503890000002	0.0663081524	0.16796862469999999	0.03587686	-0.0329012868	0.0465952153	0.1683058353	-0.063247704	-0.0920295549	-0.10716259460000001	-0.0003792071	-0.0219249172	0.1210221401	-0.09190968669999999	0.0607813404	0.049070298899999996	0.0899176276	-0.1389593528	0.1351026694	0.0015440745999999999	-0.0266055711	-0.0052351742	-0.10209779199999999	-0.1025015277	0.0490425947	-0.1211389665	-0.0254878061	-0.013982009299999999	0.1478524595	-0.0383065229	0.19545169210000002	-0.038541793399999996	0.1196568559	0.1521291705	0.0727197742	0.0265187219	-0.0057781693	-0.0750340643	0.0676771924	0.1701647904	-0.0048073571	-0.008270488199999999	-0.1534077407	0.0439723352	0.0852136914	-0.0326680032	0.1238084399	0.1231303817	0.1220030341	0.035069699999999995	3.4999999999965614e-06	1.2249999999975929e-11	0.0012298838580899994	0.0355142	-0.01975710000000001	0.00039034300041000013	0.0012612584016400002	-0.0500391	-0.0648846	0.00421001131716	0.0025039115288099994	0.0004625880000000001	0.0005082753000000001	2.1398765774400004e-07	2.5834378059009013e-07	-0.000500639	0.00010282700000000001	1.0573391929e-08	2.50639408321e-07	5.22615e-05	0.0001189943	1.415964343249e-08	2.7312643822499995e-09	0.0	0.0	0.0	0.0	0.0
1422.445245307445	-0.7655003371103248	0.585990766116021	2023350.475897757	1176.5436486046506	0.821665526050765	1384254.9570719434	0.6751342367002804	1317.3914117362629	-0.9645200269796989	1735520.1317164637	0.9302988824449188	1.134376	17.675380999999994	0.091993455	0.08441431460000001	0.047959586299999996	0.0171393912	-0.08615457859999999	0.0235438979	-0.1324743685	0.0477413972	0.1773192546	0.0922422429	0.0433129041	0.0066330496	0.0504664083	0.0163073783	0.0891347031	0.0293179777	-0.015957705	0.0764162289	0.1827022335	-0.19354529899999998	0.1277826236	-0.07787470769999999	-0.027486517000000002	0.1716917055	-0.1537356104	-0.0574307675	0.0712903237	0.032416671200000004	-0.0787722125	-0.024541811200000003	0.010224437	-0.10486521550000001	0.0722275524	0.015454768899999999	-0.1151982891	-0.0218034498	-0.188523087	-0.09293415599999999	0.0351192911	-0.0788672561	-0.0528637508	0.0800710607	-0.039930482	0.130655105	-0.0838569671	-0.12276825150000001	-0.0408187736	0.0327897837	0.12014209619999999	-0.2097454246	-0.0285730446	0.0192826211	0.0901452509	-0.1162648481	-0.1330258002	-0.0423207644	0.046140222300000006	-0.029771542999999998	0.037319481200000004	0.0770272447	0.0514717337	0.0537251901	-0.0474316132	-0.06414654110000001	-0.0609181496	0.1235913266	0.12226427279999999	0.1200630614	0.0350642	-5.499999999998562e-06	3.024999999998418e-11	0.0012294981216399998	-0.00925237	-0.044766570000000006	0.0020040457895649003	8.560635061689998e-05	-0.0907742	-0.0407351	0.0016593483720100002	0.008239955385640001	0.00035161400000000004	-0.000110974	1.2363240499600006e-07	1.2315228676000003e-08	-0.000500639	0.0	0.0	2.50639408321e-07	7.101319999999999e-05	1.8751700000000002e-05	3.5162625288999995e-10	5.042874574239999e-09	0.0	0.0	0.0	0.0	0.0
1424.3920089728006	1.9467636653555476	3.7898887687485656	2028892.595225571	1174.767406977662	-1.7762416269886216	1380078.4604970196	3.155034317447185	1313.2706796938705	-4.120732042392319	1724679.878143601	16.980432565198775	1.43046	22.288837	0.16296390000000002	-0.0864554301	-0.06416502660000001	-0.1296419109	0.1096690008	0.0730134753	0.1405458568	-0.0278219845	0.0405086619	0.1682736719	-0.0306354481	-0.0786919183	0.04814314980000002	0.0235398521	-0.0206298856	0.0755033577	-0.0343955873	-0.0082301814	-0.12140482119999994	0.0014702638000000001	-0.0762637261	0.0668620387	0.008661778	0.0077519663	-0.1031115197	0.0353563387	-0.0201336624	-0.08928566140000001	0.0077086299	-0.0050619224	0.06410776879999999	0.09601432050000001	-0.10017385289999996	-0.100566374	0.1137279193	-0.10415285769999999	-0.0144352966	0.13596424810000002	0.005867024300000001	-0.1588345863	0.0648357993	0.070196863	0.00506637	-0.0195973926	0.0457717334	-0.0339356802	0.1766064937	-0.042257543	0.0368361846	0.0188556403	0.026128592200000002	-0.0128751704	0.078040916	0.08549023800000001	-0.0214562391	-0.015162485	0.0080508002	0.0200449726	-0.0421834623	0.0350083552	0.1037308636	-0.187613502	0.1325676932	0.0025660772	0.1375374236	0.1233020394	0.1211126101	0.1174923133	0.0350662	2.000000000002e-06	4.000000000008001e-12	0.00122963838244	0.0481266	0.05737897	0.0032923461982609	0.00231616962756	0.00338027	0.09415447	0.008865064220980901	1.14262252729e-05	0.00024802	-0.00010359400000000004	6.15139204e-08	1.0731716836000007e-08	-0.000446677	5.396200000000001e-05	2.911897444000001e-09	1.9952034232899998e-07	1.3234899999999996e-23	-7.101319999999999e-05	5.042874574239999e-09	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0
1417.2676929300824	-7.124316042718192	50.7558790765318	2008647.7134233585	1173.0382639979134	-1.7291429797485307	1376018.7688032384	2.989935444413628	1311.6889723488578	-1.5817073450127737	1720527.9601816025	2.5017981252673573	1.324121	20.631901	0.17967927000000006	0.0878495333	0.07067197929999999	-0.0923780884	-0.0298809612	-0.0736666506	-0.1330900646	0.00022943950000000002	-0.070181309	0.0712342457	-0.093608835	-0.012975393600000001	0.0577035807	0.0068480953	-0.0200011448	0.08117310059999999	0.1219660854	-0.0670288697	0.054591002300000004	0.024368358	0.0381573636	0.1419940708	-0.053160100300000006	-0.0948586641	-0.11334268550000001	0.1226898265	0.1653789282	-0.11307933099999999	0.006773774000000001	0.0729301258	-0.0101821172	-0.0803658531	0.0453515545	0.09987262529999999	-0.0373825983	0.10818448859999999	0.0534288734	-0.1513457495	-0.0177728824	-0.0421182737	0.0589155946	0.0824700604	-0.0103887357	0.0238939626	0.0850019858	-0.0835640126	-0.060378496799999994	-0.1063143659	0.1021027645	-0.013375915300000001	-0.1324138855	-0.0998522816	0.066597928	0.0651233569	-0.0065889763	-0.031391186	-0.051008266100000005	0.0001285838	0.1196129707	0.21699784589999999	0.0607471535	-0.0662570909	0.0147038313	-0.0248113594	0.0193726749	0.1229407472	0.11967808320000001	0.1143042958	0.035066	-1.9999999999881227e-07	3.9999999999524904e-14	0.001229624356	-0.0111836	-0.0593102	0.0035176998240400003	0.00012507290895999998	-0.07530650000000001	-0.07868677000000003	0.006191607773032903	0.0056710689422500024	0.0010277	0.00077968	1.0561672900000003e-06	6.079009024000001e-07	-0.000500639	-5.396200000000001e-05	2.911897444000001e-09	2.50639408321e-07	0.0	-1.3234899999999996e-23	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0
1416.232381027979	-1.0353119021033308	1.0718707346368168	2005714.1570721788	1173.0999742723889	0.06171027447544475	1376163.5496378795	0.003808157975834728	1312.557312520845	0.8683401719872563	1722806.6986519431	0.7540146542868579	1.174333	18.297974	0.11970359	-0.0555443762	-0.0592531897	0.0768106638	-0.0472858002	0.082293148	0.0889880422	0.0351211581	-0.1556765597	0.0367426426	0.036420269500000005	-0.0176221497	-0.1595000959	-0.0522201188	0.0057556160999999995	0.0649932751	-0.13233943439999998	-0.0629441305	0.16856393460000002	0.0435193008	-0.031152735600000002	0.0327959772	-0.0564036569	0.009681186500000001	-0.06895038860000001	-0.05280225400000002	0.18427325079999998	-0.031876217400000004	-0.0415815249	-0.0313513547	-0.0662835338	0.059631488899999995	0.0327630199	-0.0648899146	-0.0382263052	-0.09544620779999999	0.16675038720000002	0.0386845943	0.0201983165	-0.028797554500000006	0.0019615461	-0.1061187642	-0.1516638195	-0.0488895579	-0.047732906799999995	0.1397597242	0.0458865128	-0.1264489902	0.11869201019999999	-0.0999640024	-0.1281377321	-0.012240504099999999	-0.0645043254	0.0196925816	0.0308648919	-0.046407898499999996	0.0778858587	0.0814649797	0.0745715889	0.026632199300000003	0.1477123074	0.0796083579	0.0439783043	-0.0047896326000000005	-0.0304331519	0.12250766119999999	0.1179640426	0.1105157577	0.0201637	-0.0149023	0.00022207854529	0.00040657479769	0.00205275	0.01323635	0.0001752009613225	4.2137825625e-06	0.00358339	0.07888989000000003	0.006223614744212103	1.28406838921e-05	0.0007741989999999999	-0.00025350100000000016	5.99384091601e-07	6.426275700100008e-08	-0.000500639	0.0	0.0	2.50639408321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1421.6709332770895	5.438552249110444	29.577850566304267	2021148.2425249503	1172.8297344861992	-0.27023978618967703	1375529.5860949685	0.07302954203984235	1312.8449092284168	0.28759670757176536	1723561.75568697	0.08271186620611952	1.29852	20.233009	0.06372916	0.09492795220000001	0.1216805299	-0.0069525575	0.1591260535	-0.0600094694	-0.0900236778	-0.0438749231	-0.1003454142	-0.0320072752	0.052833261	0.0797842561	-0.022690390499999998	-0.1986509212	-0.0690417642	-0.017507038500000002	0.0033832081	0.0758264844	0.13342292630000002	-0.0562173236	0.0634461892	0.1261614276	-0.0061969974	0.0246529453	-0.0187759332	0.036679135	-0.055855394800000006	0.0508349913	0.042772295	-0.06012777740000001	0.1360045441	-0.0586857179	-0.040797585899999995	0.10066994789999999	0.1658013829	0.09507006529999999	0.0633051676	-0.1099976635	-0.0125068247	-0.0023668282999999997	-0.0780900684	-0.0536581991	-0.07526685570000001	-0.031570228900000004	-0.1796873695	-0.016705069399999998	-0.1307860974	-0.0378575831	0.10681085789999999	0.0312904331	0.003866353400000001	0.1288502227	0.09792004050000001	-0.0293606926	-0.0398012798	-0.014194545900000001	-0.11389166839999999	-0.0452900531	-0.0783869266	0.1658934238	-0.1791265864	0.0665124779	0.0763780578	-0.01446906	0.07847444099999999	0.1220030341	0.1159744915	0.106146603	0.035066	0.0149023	0.00022207854529	0.001229624356	0.029221800000000006	0.027169050000000004	0.0007381572779025003	0.0008539135952400003	0.014547	0.01096361	0.00012020074423209995	0.000211615209	0.000560315	-0.0002138839999999999	3.13952899225e-07	4.574636545599996e-08	-0.000500639	0.0	0.0	2.50639408321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1420.9540834153595	-0.7168498617299974	0.5138737242623165	2019110.5071747843	1174.004037325221	1.1743028390217205	1378285.4796559187	1.3789871577344728	1314.1782145952022	1.3333053667854529	1727064.3797166334	1.777703201098891	1.238199	19.293112	0.17432655500000002	-0.0920392685	-0.0761118716	0.1284765135	-0.0878447211	-0.1075651908	0.0867750751	0.0540821687	-0.0315798043	0.0582721788	0.048006930999999996	-0.06555433940000001	-0.0382998831	-0.0708750226	0.10966574359999999	-0.08944888449999999	-0.1389381528	0.0194706987	0.0567506887	-0.12183642730000001	-0.019455964699999998	-0.1295191816	0.1242078263	-0.015436202	-0.07213546059999999	-0.019502938799999998	-0.125790047	0.0345548511	0.1396560336	0.0896273184	-0.1008266053	0.10739691109999999	0.0021029098000000003	0.06853141089999999	-0.08736104550000001	0.0892707386	0.0427309125	0.0895046548	0.0409286052	-0.07854998690000001	0.0352407612	-0.0272567191	-0.1069042988	0.0410962265	-0.1393033444	0.049955615099999996	0.0312960931	0.11769369589999999	0.0534935349	0.056970547	0.1710560626	-0.060788894800000014	-0.027957421899999998	0.062310368	-0.000444104	0.0161652796	0.1501102987	-0.2040936539	-0.0179431524	-0.042025754900000004	0.0358371531	0.1585101982	-0.060431186	0.14166097589999999	0.0138569393	0.12142716070000001	0.1137140766	0.10121978570000001	0.035059	-7.0000000000000626e-06	4.9000000000000865e-11	0.0012291334810000001	-0.0370689	-0.06629070000000001	0.004394456906490001	0.00137410334721	-0.0803561	-0.0949031	0.009006598389610002	0.00645710280721	0.000381899	-0.00017841600000000006	1.4584684620099998e-07	3.1832269056000015e-08	-0.000500639	0.0	0.0	2.50639408321e-07	8.40991e-05	8.40991e-05	7.072658620810001e-09	7.072658620810001e-09	0.0	0.0	0.0	0.0	0.0
1422.3201440850378	1.3660606696782909	1.8661217532419	2022994.5922700826	1174.2520332940035	0.24799596878256125	1378867.8376951015	0.0615020005324011	1311.7615072720305	-2.416707323171749	1720718.251960589	5.840474285871962	1.316159	20.507839	0.17709260999999998	0.0818146868	0.0553791754	0.0208500304	0.0344614994	0.15321823269999998	-0.08706539960000001	0.019872913	-0.0512916199	0.0748717582	-0.009011940999999999	-0.0145151422	-0.0724415488	-0.0115619448	-0.006838208199999999	-0.1180795381	-0.108282724	-0.0896168497	-0.07401085339999999	0.0445334478	0.108195043	-0.0394317395	-0.1079012	-0.0144623589	0.0791103044	-0.1526389408	0.0436991988	-0.0240946814	0.007284815999999999	0.11669599230000001	0.0753951802	-0.078415278	0.0781054693	-0.1004496289	0.0241965573	-0.12604691140000002	0.0322475198	-0.1209576705	-0.035107604300000005	-0.0757434838	0.027370788599999998	-0.0219649814	0.0836578329	-0.0752862574	-0.0649868356	0.0617379541	0.0375178117	0.0212864608	-0.025434355899999997	0.0226386736	-0.1268896257	-0.0324625477	-0.0641554211	0.0514672464	0.052610625300000005	-0.033839103100000004	-0.031145324199999998	-0.1075866243	-0.042301941600000004	-0.024046825499999997	-0.057364409299999995	0.059565757699999985	0.10083578730000001	-0.0266296932	-0.0286191314	0.12078037720000001	0.11118807720000001	0.09576119	0.0194952	-0.015563800000000001	0.00024223187044	0.0003800628230400001	-0.00942645	0.02764245	0.0007641050420025003	8.88579596025e-05	0.0279218	0.1082779	0.01172410362841	0.0007796269152400001	-4.61711e-05	-0.00042807010000000005	2.1317704752099998e-09	1.8324401051401e-07	-0.000500639	0.0	0.0	2.50639408321e-07	0.0	-8.40991e-05	7.072658620810001e-09	0.0	0.0	0.0	0.0	0.0	0.0
